,taker_ratio,funding
2026-08-07,0.47961165528587385,5.926e-05
2026-08-08,0.508043969541832,0.0001
2026-08-09,0.4548685451792721,0.0001
2026-08-10,0.49354833165342027,5.171e-05
2026-08-11,0.4849474335219323,-2.717e-05
2026-08-12,0.4477876427768613,7.238e-05
2026-08-13,0.4941235822714098,6.45e-06
2026-08-14,0.5058594845351562,5.604e-05
2026-08-15,0.4913638930977439,1.276e-05
2026-08-16,0.48955810399073196,5.101e-05
2026-08-17,0.5127449751983048,3.674e-05
2026-08-18,0.45143734088200205,-8.85e-06
2026-08-19,0.5127345864340579,0.0001
2026-08-20,0.49153060094875856,0.0001
2026-08-21,0.4876305224497056,0.0001
2026-08-22,0.46242959689335744,0.0001
