date,open,high,low,close
2023-12-08 00:00:00,1.2587,1.26015,1.2584,1.25915
2023-12-08 04:00:00,1.2591,1.2597,1.2561,1.2566
2023-12-08 08:00:00,1.2566,1.25875,1.2555,1.2579
2023-12-08 12:00:00,1.25805,1.25845,1.2502,1.2545
2023-12-08 16:00:00,1.2546,1.2556,1.2523,1.255
2023-12-10 20:00:00,1.2549,1.2555,1.2531,1.2554
2023-12-11 00:00:00,1.2555,1.2559,1.254,1.2541
2023-12-11 04:00:00,1.2542,1.2548,1.25325,1.2539
2023-12-11 08:00:00,1.254,1.259,1.2534,1.259
2023-12-11 12:00:00,1.2591,1.2591,1.2548,1.255
2023-12-11 16:00:00,1.255,1.2568,1.2538,1.2556
2023-12-11 20:00:00,1.25555,1.2562,1.2552,1.25535
2023-12-12 00:00:00,1.2553,1.2576,1.2553,1.2575
2023-12-12 04:00:00,1.2575,1.2584,1.2561,1.2563
2023-12-12 08:00:00,1.2564,1.2582,1.25425,1.257
2023-12-12 12:00:00,1.2571,1.2616,1.2514,1.25605
2023-12-12 16:00:00,1.2561,1.2572,1.2542,1.25625
2023-12-12 20:00:00,1.2564,1.2574,1.2553,1.2569
2023-12-13 00:00:00,1.2569,1.2571,1.2548,1.25525
2023-12-13 04:00:00,1.2552,1.2561,1.2519,1.2521
2023-12-13 08:00:00,1.2521,1.25375,1.2509,1.2527
2023-12-13 12:00:00,1.2528,1.2548,1.25045,1.25255
2023-12-13 16:00:00,1.2525,1.2631,1.25,1.2627
2023-12-13 20:00:00,1.2626,1.2635,1.2609,1.26215
2023-12-14 00:00:00,1.2621,1.2653,1.26195,1.2646
2023-12-14 04:00:00,1.26455,1.2647,1.2612,1.2619
2023-12-14 08:00:00,1.2621,1.268,1.2616,1.2662
2023-12-14 12:00:00,1.2664,1.27635,1.2664,1.2759
2023-12-14 16:00:00,1.2759,1.27945,1.2748,1.2757
2023-12-14 20:00:00,1.2757,1.2772,1.2754,1.2771
2023-12-15 00:00:00,1.2771,1.2771,1.2747,1.27665
2023-12-15 04:00:00,1.2767,1.2774,1.27525,1.2768
2023-12-15 08:00:00,1.2768,1.27905,1.274,1.27715
2023-12-15 12:00:00,1.2771,1.27755,1.2695,1.2699
2023-12-15 16:00:00,1.2699,1.2716,1.2668,1.269
2023-12-17 20:00:00,1.2687,1.2687,1.2661,1.26715
2023-12-18 00:00:00,1.2672,1.27,1.2671,1.26945
2023-12-18 04:00:00,1.26945,1.27045,1.2685,1.2691
2023-12-18 08:00:00,1.2692,1.26955,1.26455,1.2655
